Date; Title
14-09-2000; 行政長官慰問庾文翰母親
11-09-2000; 行政長官與新聞界談話內容
10-09-2000; 行政長官發言全文
08-09-2000; 行政長官會見公務員代表
06-09-2000; 政府聲明
01-09-2000; 行政長官談話全文
21-12-2002; 行政長官就兩名女童在元朗遇害事件的聲明
20-12-2002; 行政長官會見公務員工會後談話全文
16-12-2002; 行政長官談基本法第二十三條立法
14-12-2002; 行政長官聽取區議會主席意見
14-12-2002; 行政長官接納中小型企業委員會有關改善中小企業資助計劃的建議
14-12-2002; 中小型企業委員會歡迎行政長官接納提升中小企業基金效用的建議
12-12-2002; 行政長官北京談話全文
10-12-2002; 署理行政長官答問全文
09-12-2002; 署理行政長官答問全文
09-12-2002; 行政長官北京談話全文
07-12-2002; 行政長官董建華在政府總部會見新聞界的談話全文
05-12-2002; 行政長官就西部大橋計劃發表聲明
04-12-2002; 行政長官下周前往北京述職
04-12-2002; 行政長官董建華就上海成功申辦2010世界博覽會發表的聲明
03-12-2002; 行政長官就香港特別行政區第十屆全國人民代表大會選舉發表的聲明
02-12-2002; 行政長官出席「警察之夜」
02-12-2002; 行政長官訪問廣東
29-04-2000; 行政長官會見訪港美國代表團
26-04-2000; 北美洲高度重視香港地位
17-04-2000; 行政長官向新聞界發言全文
12-04-2000; 署理行政長官批准香港交易所主席委任
12-04-2000; 署理行政長官發表聲明
11-04-2000; 行政長官於美國加州與新聞界談話全文
11-04-2000; 行政長官在加州一睹迪士尼成功之道
10-04-2000; 《基本法》是香港持續繁榮的基石
10-04-2000; 署理行政長官與新聞界答問全文
10-04-2000; 署理行政長官參觀新來港人士服務中心
08-04-2000; 行政長官說給予中國永久正常貿易關係地位最合乎美國的利益
08-04-2000; 行政長官會見新聞界的談話全文
07-04-2000; 行政長官在華盛頓會見政界人士
07-04-2000; 行政長官夫人訪問紐約華埠老人中心
07-04-2000; 行政長官於華盛頓與記者談話全文
06-04-2000; 行政長官認為美國給予中國永久正常貿易關係地位會開創雙贏局面
05-04-2000; 行政長官鼓勵加拿大公司到亞洲營商
05-04-2000; 行政長官認為加拿大的環保科技可應用於香港
05-04-2000; 行政長官於多倫多與記者談話全文
04-04-2000; 行政長官表示加拿大公司在亞洲發展機會良多
04-04-2000; 行政長官在加拿大渥太華記者招待會答問全文
03-04-2000; 行政長官在多倫多華商會酒會答覆提問全文
02-04-2000; 行政長官抵達多倫多展開加拿大訪問
02-04-2000; 行政長官抵多倫多談話全文
01-04-2000; 行政長官向新聞界講述美加之行
31-12-1997; 行政長官巡視家禽批發及零售市場
31-12-1997; 行政長官回答新聞界提問
18-12-1997; 行政長官回答記者提問
18-12-1997; 母語教學路向正確
11-12-1997; 行政長官在北京回答記者提問
11-12-1997; 行政長官返回香港後回答記者提問
11-12-1997; 行政長官結束述職返港
10-12-1997; 行政長官答新聞界提問
09-12-1997; 行政長官抵京述職
09-12-1997; 行政長官答記者提問
08-12-1997; 行政長官答記者提問
06-12-1997; 行政長官為選民登記家訪週揭幕
04-12-1997; 行政長官答新聞界提問
03-12-1997; 行政長官歡迎旅遊業代表
02-12-1997; 行政長官宴請日港／港日經濟合作委員會
01-12-1997; 行政長官歡迎美國傳統基金會報告結果
27-11-1997; 行政長官答記者提問
26-11-1997; 行政長官記者會答問全文
26-11-1997; 行政長官肯定亞 太經合組織恢復經濟穩定角色
25-11-1997; 行政長官結束 「有用的」亞太經合組織經濟首腦首日會議
23-11-1997; 行政長官在加與香港移民談話
23-11-1997; 行政長官：亞洲經濟將會復甦
23-11-1997; 行政長官見加總理後談話全文
22-11-1997; 行政長官答問全文
14-11-1997; 行政長官出席亞太經合組織會議
12-11-1997; 行政長官會見香港人權監察
11-11-1997; 行政長官答新聞界提問
11-11-1997; 行政長官談銀行體制
10-11-1997; 行政長官發表談話
10-11-1997; 前總督府的未來用途
06-11-1997; 行政長官答新聞界中文提問
30-10-1997; 行政 長官與記者談話
30-10-1997; 政府鼓勵殘疾人士融入社會
28-10-1997; 行政長官發表聲明
28-10-1997; 行政長官答新聞界提問
27-10-1997; 行政長官發表聲明
24-10-1997; 行政 長官機場談話
23-10-1997; 行政長官談聯繫匯率
23-10-1997; 行政長官倫敦記者招待會
23-10-1997; 董建華與英領袖進行有用及範圍廣泛 的會談
22-10-1997; 行政長官與英國首相進行「有用及 誠懇」會談
22-10-1997; 行政長官倫敦談話中文全文
21-10-1997; 行政長官布魯塞爾記者會答問全文
21-10-1997; 行政長官會見本港新聞界
21-10-1997; 內地及香港為歐洲公司提供更多新商業機會
21-10-1997; 行政長官在比利時主要討論貿易及免簽證安排
20-10-1997; 行政長官訪歐加強貿易和旅遊聯繫
19-10-1997; 行政長官赴歐前見新聞界
18-10-1997; 行政長官董建華在東京回答香港新聞界提問
18-10-1997; 行政長官訪日返港答記者 提問
16-10-1997; 行政長官在東京與記者談話全文
13-10-1997; 行政長官答新聞界中文提問
11-10-1997; 行政長官會晤新聞界
09-10-1997; 行政長官 出席臨立會答問全文
09-10-1997; 行政長官 出席電台節目答問全文
09-10-1997; 長官出席港台節目後與記者 談話
09-10-1997; 行政長官施政報告座談會 全文
08-10-1997; 行政長官答問記者全文
08-10-1997; 行政長官一九九七年 施政報告摘要
07-10-1997; 行政長官會見記者之談話內容
07-10-1997; 行政長官發表一九九七 年施政報告
03-10-1997; 行政長官訪問東京、布 魯塞爾和倫敦
30-09-1997; 行政長官 談選舉法
25-09-1997; 行政長官巡視新界西北區後回覆新聞界 提問
25-09-1997; 政府重視 基建發展及環境保護
23-09-1997; 董建華設酒會款 待世銀／國基會代表
19-09-1997; 行政長官會見海外 財經領袖
17-09-1997; 行政長官談教育的重要
14-09-1997; 行政長官訪美後返港
13-09-1997; 行政長官與克林頓會面
13-09-1997; 行政長 官會見克林頓後的談話
12-09-1997; 行政長官在紐約宣揚香港的成 功故事
12-09-1997; 行政長官在紐約記者招待 會上談話及中文答問全文
11-09-1997; 外訪華盛頓「非常有 用、友善及坦率」
11-09-1997; 行政長官記者會答問全文
10-09-1997; 行政長官獲美國政治及商界領袖熱情接 待
10-09-1997; 行政長官會見參 議院外交關係委員後與記者的談話全文
10-09-1997; 行政長官向美國保 證民主及經濟的發展
10-09-1997; 行政長官主持經貿 新大樓後談話全文
09-09-1997; 行政長官訪美談平穩 過渡及貿易聯繫
09-09-1997; 行政長官在華盛頓發表談話全文
06-09-1997; 行政長官 訪問星馬後返港
05-09-1997; 行政長官午宴後與記 者談話
05-09-1997; 行政長官指首次外 訪十分成功
05-09-1997; 行政長官結束新加 坡行程前向新聞界談話全文
05-09-1997; 行政長官表示香港 和新加坡會再攀高峰
04-09-1997; 中國承諾實踐「一 國兩制」
04-09-1997; 董建華與新加坡總理談房屋及教育問題
04-09-1997; 行政長官對首次海 外訪問成果感滿意
03-09-1997; 特首談香港過渡與 大馬的貿易關係
03-09-1997; 行政長官在馬來西亞談話全文
02-09-1997; 馬尼拉灣 沉船意外
02-09-1997; 行政長官回答新聞界提問
31-08-1997; 行政長官聲明
30-08-1997; 行政長官 會見國務院港澳辦主任
21-08-1997; 行政長官巡視醫療 設施後發表談話
21-08-1997; 政府致力改善基層健 康服務
19-08-1997; 行政長官在行政會 議後發表談話
15-08-1997; 行政長官就菲律賓 沉船事故發表聲明
14-08-1997; 行政長官訪問多國 與貿易夥伴確立聯繫
14-08-1997; 行政長官會見新華社 香港分社社長姜恩柱
12-08-1997; 行政長官中文答問 全文
07-08-1997; 行政長官巡視東九 龍答問全文
07-08-1997; 政府重視市民對房 屋政策的意見
31-07-1997; 行政長官表示法治及 自由貿易對香港至為重要
29-07-1997; 行政長官歡迎上訴庭裁決
23-07-1997; 行政長官巡視港島 區後談話
23-07-1997; 行政長官重視加強安老服務
22-07-1997; 「作育英才」 是特區政府首要任務之一
16-07-1997; 行政長官參觀社區中 心後談話
09-07-1997; 行政長官訪解放軍 昂船洲海軍基地
09-07-1997; 行政長官探訪解放軍 駐港部隊後發表談話
08-07-1997; 行政長官在行政會議 後發表談話
04-07-1997; 解放軍司令員拜訪行 政長官
02-07-1997; 行政長官記者招待會
02-07-1997; 行政長官頒 授勳章
02-07-1997; 行政 長官向終審法院首席法官申報利益
21-09-2001; 行政長官會見教育統籌委員會
17-09-2001; 行政長官與各界別會面
14-09-2001; 行政長官鼓勵再培訓學員
30-07-2000; 行政長官與日本外相會晤
21-07-2000; 行政長官會晤滅罪比賽得獎者
16-07-2000; 行政長官呼籲選民九月立法會選舉踴躍投票
14-07-2000; 行政長官談話全文
12-07-2000; 行政長官參觀香港公開大學
08-07-2000; 行政長官參觀全方位學習博覽會
07-07-2000; 行政長官午餐會談話
04-07-2000; 行政長官談話全文
29-02-2000; 行政長官與聯合國人權事務高級專員會晤
29-02-2000; 知識型經濟為市民提供機會
28-02-2000; 選管會向行政長官提交區議會選舉報告
24-02-2000; 行政長官將列席人大開幕儀式
23-02-2000; 立法會十七題：行政長官與終審法院首席法官會面情況
14-02-2000; 行政長官訪問嶺南大學
10-02-2000; 行政長官對姬鵬飛的逝世發表聲明
05-02-2000; 行政長官與大埔村民共慶新年
03-02-2000; 行政長官新春賀咭上網
03-02-2000; 行政長官發表農曆新年賀辭
03-02-2000; 行政長官辦公室覆函林巧英
01-02-2000; 行政長官設宴款待前市政局主席
30-06-2002; 董建華及貝理雅：港英關係繼續發展
27-06-2002; 香港特區成立五周年及行政長官宣誓就職慶祝活動
25-06-2002; 行政長官與新委任官員舉行集思會
25-06-2002; 行政長官董建華在政府總部大堂的談話全文
24-06-2002; 行政長官董建華致函全體公務員
24-06-2002; 政府委任行政長官辦公室主任和中央政策組首席顧問
24-06-2002; 第二屆特區政府行政會議成員名單公布
24-06-2002; 政府公布問責制主要官員名單
21-06-2002; 行政長官董建華在香港管弦樂團捐助者音樂會舉行前之酒會上，回答記者提問
20-06-2002; 行政長官歡迎立法會通過「問責制」決議案
17-06-2002; 第二屆特區政府致力推動香港走高增值路線
31-08-2000; 政府對庾文翰事件表示關注
30-08-2000; 政府聲明
23-08-2000; 行政長官談話全文
23-08-2000; 行政長官參觀青年中心和探訪市民
17-08-2000; 行政長官與新聞界談話內容
17-08-2000; 行政長官參觀製衣廠和空運中心
12-08-2000; 行政長官向新聞界講話全文
09-08-2000; 行政長官談話全文
04-08-2000; 行政長官談話全文
04-08-2000; 行政長官探訪紅磡家庭
02-08-2000; 行政長官及保安局局長答問全文
28-02-2005; 行政長官赴京
08-02-2005; 行政長官發表農曆新年賀辭
08-02-2005; 行政長官參觀維園年宵市場後談話全文
08-02-2005; 行政長官休假
07-02-2005; 行政長官和夫人向市民拜年
02-02-2005; 《平等機會委員會事件獨立調查小組報告》呈交行政長官
02-02-2005; 行政長官主持飛利浦大廈開幕後會見傳媒談話內容
28-10-1998; 行政長官答新聞界提問
17-10-1998; 行政長官答問全文
17-10-1998; 行政長官結束述職活動
16-10-1998; 行政長官訪問北京大學
16-10-1998; 中央政府對特區政府表示支持
16-10-1998; 行政長官在北京大學答記者提問
15-10-1998; 行政長官抵京述職
15-10-1998; 行政長官會見新聞界談話內容
12-10-1998; 行政長官前往北京述職
11-10-1998; 行政長官主持授勳及嘉獎典禮
09-10-1998; 行政長官對經濟復甦充滿信心
08-10-1998; 行政長官在立法會答問全文
08-10-1998; 行政長官午餐會回答提問
08-10-1998; 「特首熱線」答問全文
08-10-1998; 行政長官董建華出席一個電視論壇節目的談話全文
07-10-1998; 行政長官與記者談話全文
07-10-1998; 行政長官致力提高公務員效率
07-10-1998; 社會安定建基於良好治安與法治
07-10-1998; 發揚本港文化傳統
07-10-1998; 設立應用科技研究院支援中游研究
07-10-1998; 行政長官成立國際顧問委員會
07-10-1998; 行政長官承諾照顧有需要的人
07-10-1998; 設立新部門處理食物安全和環境衞生事宜
07-10-1998; 自信自強　跨出困境
07-10-1998; 高等教育保持國際水準
07-10-1998; 政府繼續投資改善交通基礎建設
07-10-1998; 穩定土地供應及高質素生活環境的計劃
07-10-1998; 明年初檢討中小型企業特別信貸計劃
07-10-1998; 行政長官承諾提供公屋及協助自置居所
07-10-1998; 政府將發表十年減少廢物計劃
07-10-1998; 政府注重醫護服務與公眾衞生
07-10-1998; 政府檢討人力培訓政策
07-10-1998; 邁向優質教育的進展
07-10-1998; 美好環境締造優質生活
07-10-1998; 婦女青年盡展潛能
07-10-1998; 政府將教育放在首位
07-10-1998; 設立架構規管中醫師及中藥
07-10-1998; 政府計劃拓展資訊科技領域
07-10-1998; 政府堅守審慎理財原則
07-10-1998; 新專員推廣旅遊業發展
07-10-1998; 特區堅決維持其金融地位
07-10-1998; 行政長官委任國際顧問委員會
07-10-1998; 政府全力推廣母語教學及教育應用資訊科技
05-10-1998; 行政長官星期三發表一九九八年施政報告
05-10-1998; 行政長官在電視及電台節目簡介施政報告
05-10-1998; 行政長官發表施政藍圖
01-10-1998; 行政長官主持授勳典禮
31-03-2003; 行政長官感謝淘大花園居民通力合作
31-03-2003; 行政長官談非典型肺炎的全文
29-03-2003; 行政長官辦公室委任高級特別助理
28-03-2003; 行政長官委任土地及建設諮詢委員會
27-03-2003; 行政長官公布控制非典型肺炎擴散最新措施
27-03-2003; 政府談非典型肺炎記者會答問全文
26-03-2003; 行政長官辦公室發聲明
25-03-2003; 行政長官辦公室發聲明
19-03-2003; 行政長官在北京會見傳媒談話全文
18-03-2003; 行政長官辦公室聲明
15-03-2003; 行政長官辦公室聲明
15-03-2003; 行政長官下周出席人大會議閉幕儀式
14-03-2003; 行政長官就呼吸道感染個案談話全文
10-03-2003; 行政長官董建華在政府總部與傳媒會面時的談話內容
05-03-2003; 行政長官會見香港傳媒談財政預算案全文
05-03-2003; 署理行政長官就財政預算案發言全文
04-03-2003; 行政長官董建華在北京會見廣東省省長黃華華後會見香港傳媒的談話全文
10-03-2005; 行政長官公布向中央請辭談話全文（二）
10-03-2005; 行政長官公布向中央請辭談話全文（一）
10-03-2005; 行政長官赴京出席全國政協會議
06-03-2005; 行政長官在北京談話全文
02-03-2005; 行政長官談話全文
19-04-2002; 行政長官關懷弱勢社群
09-04-2002; 行政長官率領代表團參加博鰲論壇
26-02-1999; 行政長官會見記者發言全文
26-02-1999; 行政長官歡迎商界擴展香港業務
16-02-1999; 行政長官與兒童歡度新春
15-02-1999; 行政長官新春賀咭上網
14-02-1999; 行政長官發表農曆新年賀辭
10-02-1999; 行政長官會見環保團體
10-02-1999; 行政長官與新聞界談話全文
08-02-1999; 行政長官就終審法院判決發表聲明
04-02-1999; 行政長官談話內容全文
04-02-1999; 行政長官研究以色列的高科技發展策略
04-02-1999; 行政長官在特拉維夫會見記者答問全文
03-02-1999; 行政長官整日獲深入介紹以色列高科技
02-02-1999; 行政長官學習以色列高科技工業發展秘訣
02-02-1999; 署理行政長官公布設立專責小組
01-02-1999; 行政長官在耶路撒冷展開訪問以色列行程
31-08-1999; 政府堅決根據基本法保障言論及新聞自由
31-08-1999; 行政長官會晤議員
30-08-1999; 基本法保障市民權利
27-08-1999; 政府銳意改善營商環境
26-08-1999; 積極發展創新與科技
23-08-1999; 行政長官探望航機意外的傷者後向新聞界發表談話全文
22-08-1999; 行政長官對墜機意外發表聲明
20-08-1999; 政府公布廣管局委員任命
19-08-1999; 終止黃河生僱用合約
19-08-1999; 行政長官出席亞太經合領袖會議
17-08-1999; 行政長官將徵詢立法會議員有關施政報告意見
14-08-1999; 行政長官夫人服務社會工作安排不牽涉額外公帑
11-08-1999; 行政長官董建華巡視九龍城區後回答記者的提問
11-08-1999; 行政長官：業主須加強大廈維修
11-08-1999; 行政長官會見九龍城地區人士談話全文
04-08-1999; 審計署署長向行政長官提交報告
04-08-1999; 行政長官董建華在香港禮賓府會晤新聞界談話全文
31-08-2001; 政府聲明
24-08-2001; 特首為「香港旅遊新體會」展覽主持揭幕禮
24-08-2001; 行政長官關心尋找庾文翰
17-08-2001; 香港─跨國企業成立亞洲基地首選
25-05-1999; 行政長官宴請機管局董事會
18-05-1999; 居留權事宜記者會答問全文
17-05-1999; 行政長官會見國際貨幣基金總裁
15-05-1999; 行政長官賀何厚鏵當選
15-05-1999; 選管會提交區議會選區分界報告給行政長官
15-05-1999; 選舉管理委員會呈交報告書予行政長官
07-05-1999; 行政長官延遲訪問北美
06-05-1999; 行政長官出席立法會會議的談話全文
04-05-1999; 行政長官參觀沙田中學和科技公司
01-05-1999; 行政長官昆明世界園藝博覽會後與記者談話全文
30-04-2003; 行政長官就非典型肺炎情況會見新聞界的談話全文
29-04-2003; 行政長官向國家總理匯報香港抗炎情況
29-04-2003; 行政長官談話全文
29-04-2003; 署理行政長官回應傳媒查詢談話全文
29-04-2003; 署理行政長官談話全文
28-04-2003; 行政長官啟程往曼谷前會見傳媒談話全文
28-04-2003; 政長官出席東盟─中國領袖特別會議
26-04-2003; 行政長官聲明
25-04-2003; 行政長官與廣東省省長黃華華會面
23-04-2003; 行政長官辦公室回應週刊報道
23-04-2003; 行政長官公布紓緩非典型肺炎對香港經濟影響的措施
22-04-2003; 行政長官在醫院管理局談話全文
21-04-2003; 行政長官就非典型肺炎事宜會見新聞界的談話全文
19-04-2003; 行政長官巡視大埔區的談話全文
19-04-2003; 行政長官在羅湖的發言全文
18-04-2003; 行政長官辦公室發言人回應
18-04-2003; 行政長官「全民清潔保健行動日」致辭全文
17-04-2003; 行政長官視察高威閣防止病毒擴散措施
16-04-2003; 行政長官談非典型肺炎的談話全文
13-04-2003; 行政長官與國家主席會面
11-04-2003; 行政長官談非典型肺炎的發言全文
08-04-2003; 行政長官談非典型肺炎的發言全文
02-04-2003; 行政長官談非典型肺炎
02-04-2003; 行政長官回應非典型肺炎答問全文
02-04-2003; 行政長官指感染個案數目下跌是好轉的迹象
28-02-1998; 行政長官出席電台節目談話全文
27-02-1998; 行政長官會見到訪宗教領袖
26-02-1998; 政府將投入資源提高教育質素
21-02-1998; 行政長官會見布里坦爵士
19-02-1998; 行政長官回答記者提問
19-02-1998; 行政長官將列席人大開幕及閉幕儀式
18-02-1998; 行政長官聲明
未知日期; 行政長官呼籲市民支持選舉
10-02-1998; 行政長官樂於聆聽市民意見
09-02-1998; 政府市民共同努力促使經濟逆流而上
06-02-1998; 行政長官會見勞工代表
05-02-1998; 行政長官呼籲市民負起防火責任
04-02-1998; 行政長官會見兩政黨
04-02-1998; 行政長官關注今早觀塘火災
31-07-2002; 行政長官會見四個公務員工會
30-07-2002; 政府需與公務員建立長遠夥伴關係
30-07-2002; 行政長官會見俄羅斯外長
28-07-2002; 行政長官會見記者的談話全文
26-07-2002; 政府領導層舉行集思會
24-07-2002; 行政長官會見傳媒的談話全文
22-07-2002; 行政長官祝願滅罪大使外訪成果豐碩
18-07-2002; 行政長官會見英國外交大臣
17-07-2002; 行政長官在年報中強調問責制度的重要
11-07-2002; 推動創新科技是政府重要施政方針
11-07-2002; 行政長官歡迎立法會通過減薪條例
11-07-2002; 行政長官談話全文
08-07-2002; 行政長官立法會答問全文
05-07-2002; 行政長官談話全文
05-07-2002; 行政長官歡迎港大成立愛滋病研究所
05-07-2002; 行政長官致全體公務員的信
03-07-2002; 行政長官主持基建展覽館開幕典禮
31-01-1999; 行政長官表示亞洲有賴增強基礎優勢以達經濟復蘇
31-01-1999; 行政長官在達沃爾會見記者答問全文
30-01-1999; 香港決心成為亞洲主要國際都市
28-01-1999; 行政長官展開世界經濟論壇周年會議緊密行程
27-01-1999; 行政長官記者會答問全文
27-01-1999; 行政長官今啟程前往瑞士達沃爾
26-01-1999; 申訴專員向行政長官提交機場調查報告
25-01-1999; 集思廣益策劃教育藍圖
23-01-1999; 行政長官呼籲社會人士愛護和照顧長者
22-01-1999; 行政長官簡報會發言全文
21-01-1999; 政府呼籲各界同心協力殲滅千年蟲
21-01-1999; 行政長官將公開新機場調查報告
20-01-1999; 行政長官記者會答問全文
20-01-1999; 行政長官記者會發言全文
20-01-1999; 行政長官向新機場調查委員會致謝
18-01-1999; 行政長官與項懷誠會面
16-01-1999; 行政長官向香港隊致賀
15-01-1999; 行政長官會見美國國會代表團
14-01-1999; 行政長官探訪獨居長者
14-01-1999; 行政長官立法會答問全文
11-01-1999; 行政長官賀港隊先拔頭籌
09-01-1999; 行政長官呼籲各團體以香港利益為重
08-01-1999; 行政長官與議員作坦率交談
07-01-1999; 行政長官：環保來年工作重點之一
07-01-1999; 行政長官巡視哥連臣角懲教所
07-01-1999; 行政長官出席世界經濟論壇會議和訪問以色列
06-01-1999; 行政長官談話內容
06-01-1999; 行政長官讚揚新機場達國際一流水平
06-01-1999; 行政長官檢閱懲教署周年會操
05-01-1999; 行政長官與民建聯交換意見
04-01-1999; 行政長官會見立法會議員
04-01-1999; 行政長官辦公室回應
03-01-1999; 行政長官暢談「逆境自強」
03-01-1999; 行政長官「逆境自強」節目談話全文
01-01-1999; 行政長官出席「逆境自強」節目
23-03-2002; 行政長官與兒童真情對話
04-03-2002; 行政長官感謝中央委任
01-03-2002; 行政長官將列席人大開幕儀式
24-01-1998; 行政長官參觀赤柱軍營
23-01-1998; 行政長官會見勞顧會勞方代表
22-01-1998; 行政長官巡視中西區
21-01-1998; 行政長官會見英國外相
19-01-1998; 行政長官會見美國眾議院代表團
17-01-1998; 香港積極保護知識產權
15-01-1998; 行政長官呼籲社會團結迎接挑戰
15-01-1998; 行政長官出席臨立會答問大會
15-01-1998; 行政長官在臨立會講話
14-01-1998; 行政長官與美國副財政部長會面
06-01-1998; 行政長官與記者談話
31-10-2000; 行政長官參觀英國廢物處理公司
31-10-2000; 行政長官宣布「未來家居」展覽計劃
30-10-2000; 署理行政長官答問全文
30-10-2000; 政協主席訪港
29-10-2000; 行政長官在倫敦會晤華人社區領袖
27-10-2000; 行政長官發言全文
27-10-2000; 署理行政長官談話內容
26-10-2000; 行政長官在北京與記者談話全文
24-10-2000; 行政長官訪問倫敦
21-10-2000; 行政長官前往北京述職
20-10-2000; 行政長官賀悉尼傷殘奧運會中得獎的香港代表隊
17-10-2000; 行政長官與歐盟談經濟關係和免簽証安排
12-10-2000; 行政長官主持授勳及嘉獎典禮
12-10-2000; 行政長官在立法會答問全文
12-10-2000; 行政長官「施政答問」電台節目談話全文
11-10-2000; 行政長官施政報告記者會答問全文
11-10-2000; 行政長官：以民為本、同心同德
10-10-2000; 行政長官簡介施政報告
09-10-2000; 行政長官向立法會發表施政報告
05-10-2000; 行政長官下星期發表施政報告闡述政策方針
23-12-1998; 行政長官談話全文
23-12-1998; 行政長官會見亞運得獎健兒
19-12-1998; 行政長官祝賀金牌選手
18-12-1998; 行政長官談話全文
17-12-1998; 行政長官恭賀金牌選手
16-12-1998; 行政長官談話內容
16-12-1998; 行政長官重申協助基層居民
15-12-1998; 行政長官祝賀香港桌球隊勇奪金牌
14-12-1998; 行政長官祝賀許長國勇奪金牌
13-12-1998; 行政長官祝賀李麗珊勇奪金牌
10-12-1998; 行政長官會見清華大學校長
10-12-1998; 行政長官與中大學生答問全文
09-12-1998; 行政長官巡視政府印務局
07-12-1998; 單車健兒為港隊先拔頭籌
31-07-2001; 行政長官發言全文
27-07-2001; 行政長官談話全文
17-07-2001; 行政長官在年報概述香港優越條件
13-07-2001; 署理行政長官聲明
13-07-2001; 行政長官聲明
12-07-2001; 行政長官談話全文
12-07-2001; 財政司司長訪問廣州深圳
12-07-2001; 行政長官與美國政界領袖會面
11-07-2001; 立法會二題：行政長官在立法會所發表的意見
11-07-2001; 行政長官談話全文
11-07-2001; 行政長官抵達美國華盛頓
09-07-2001; 行政長官會見新聞界談話全文
09-07-2001; 行政長官啟程前往美國
08-07-2001; 行政長官與官員舉行研討會
04-07-2001; 行政長官在廣州會見記者談話全文
04-07-2001; 行政長官訪問美國
03-07-2001; 行政長官訪問廣州
30-08-2004; 行政長官祝賀澳門行政長官何厚鏵當選連任
28-08-2004; 行政長官辦公室發聲明
27-08-2004; 行政長官會見新聞界談香港經濟
25-08-2004; 行政長官與廣州市市長會面談話內容
21-08-2004; 行政長官祝賀香港奧運代表隊首摘銀牌
20-08-2004; 行政長官祝賀香港乒乓球奧運代表隊
20-08-2004; 國情教育課程成果豐碩
19-08-2004; 行政長官探望大埔居民和長者
10-08-2004; 行政長官勉勵中五畢業生
10-08-2004; 行政長官參觀薄扶林職業訓練局談話內容
04-08-2004; 行政長官出席粵港合作聯席會議後與新聞界談話內容
21-01-2004; 行政長官發表農曆新年賀辭
20-01-2004; 行政長官巡視羅湖管制站後會見傳媒答問全文
20-01-2004; 行政長官和夫人向市民拜年
10-01-2004; 行政長官董建華在香港電台第一台發表香港家書的全文
08-01-2004; 行政長官立法會答問大會談話全文
07-01-2004; 行政長官施政報告記者會談話全文
07-01-2004; 行政長官發表施政報告闡述鞏固經濟振興及改善施政的策略
05-01-2004; 行政長官將向立法會發表施政報告
19-11-2002; 國際顧問委員會討論全球經濟前景
13-11-2002; 行政長官有關房屋政策談話全文
02-11-2002; 行政長官對東周刊事件表示高度關注
02-11-2002; 行政長官談話內容全文
01-11-2002; 行政長官出席香港特別行政區第十屆全國人民代表選舉會議時的談話全文
30-03-2000; 行政長官鼓勵新聞界追求卓越
26-03-2000; 行政長官在大欖郊野公園主持第三屆香港植樹日植樹儀式後向新聞界發表談話全文（只有中文）
23-03-2000; 商界必須引入嶄新科技，開創成功之路
22-03-2000; 法律改革委員會任重道遠
17-03-2000; 行政長官訪問香港理工大學
16-03-2000; 行政長官下月訪問加拿大及美國
15-03-2000; 行政長官長者同樂日
11-03-2000; 行政長官會見到訪美國國防部長
08-03-2000; 行政長官就財政預算案的發言全文
06-03-2000; 行政長官會見新聞界談話全文
06-03-2000; 署理行政長官會見新聞界談話內容
04-03-2000; 行政長官與記者談話全文
01-03-2000; 立法會三題：行政長官選舉
31-07-1998; 行政長官與立法會議員進行坦誠討論
30-07-1998; 行政長官會見香港人權監察
30-07-1998; 行政長官會晤立法會議員
29-07-1998; 行政長官視察空運服務
27-07-1998; 行政長官讚揚保安局局長
23-07-1998; 行政長官讚揚解放軍駐港部隊
22-07-1998; 立法會六題：行政長官出席立法會
21-07-1998; 行政長官與傳媒談話全文
20-07-1998; 行政長官會晤告羅士打公爵
20-07-1998; 行政長官視察新機場
20-07-1998; 行政長官視察新機場後發表談話
18-07-1998; 行政長官會見貨運業代表
17-07-1998; 行政長官會晤撲滅青少年罪行比賽得獎者
16-07-1998; 行政長官會見民建聯
15-07-1998; 行政長官參觀消防處
14-07-1998; 中央政府全力協助特區空運貨物
11-07-1998; 國際結算銀行可發揮重要作用
06-07-1998; 行政長官向新聞界發表談話
02-07-1998; 美國總統訪問中國為亞太區穩定帶來新希望
02-07-1998; 行政長官指新機場象徵香港前景無可限量
01-07-1998; 行政長官陪同國家主席參觀醫院及商場
01-07-1998; 行政長官設宴款待中央及省市官員
01-07-1998; 行政長官呼籲市民拿出勇氣建設未來
21-08-2002; 行政長官就中聯辦主任任命發表聲明
29-06-2000; 香港特區成立三周年大事紀要出版
28-06-2000; 行政長官會見記者談話全文
26-06-2000; 行政長官感謝香港賽馬會捐贈五億元予香港賽馬會中藥研究院
26-06-2000; 香港賽馬會中藥研究院背景資料
23-06-2000; 行政長官立法會答問全文
15-06-2000; 行政長官與大學校長會面
11-06-2000; 行政長官與貌埃會面
09-06-2000; 行政長官訪問香港科技大學
06-06-2000; 行政長官出席沙田龍舟競渡決賽後會見記者的談話全文
01-06-2000; 行政長官談話全文
01-06-2000; 香港商人可自由選擇商業夥伴
01-06-2000; 署理行政長官回應中聯辦官員談話
25-05-2002; 行政長官對ＣＩ６１１事件深感傷痛
24-05-2002; 行政長官訪問澳門
18-05-2002; 行政長官會晤兩位訪港總統
30-09-1999; 行政長官北京談話
30-09-1999; 署理行政長官與新聞界答問全文
30-09-1999; 行政長官與社會各界就施政報告廣泛交流意見
28-09-1999; 行政長官對夏鼎基爵士逝世發表的聲明
